STATE_CODE,STATE_CODE_EXP,SHRP_ID,COUNTY,COUNTY_EXP,FUNCTIONAL_CLASS,FUNCTIONAL_CLASS_EXP,ROUTE_NO,ROUTE_SIGNING,ROUTE_SIGNING_EXP,ROUTE_QUALIFIER,ROUTE_QUALIFIER_EXP,ALT_ROUTE_NAME,NO_OF_LANES,MILEPOINT,LOCATION_INFO
18,Indiana,0665,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0666,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0667,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0668,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0669,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0670,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0671,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,0672,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,213.05,"BEGINS 12.4 (ENDS 7.7) MILES SOUTH OF US 30 AND BEGINS 0.15 (ENDS 4.85) MILES NORTH OF SR 110, BETWEEN SR 110 AND MARSHALL ST, 31.0 MILES SOUTH OF SOUTH BEND, IN, 13.4 MILES SOUTH OF PLYMOUTH, IN"
18,Indiana,2008,3,ALLEN,2,Rural Principal Arterial - Other,27,3,U.S.,,,,2,102.87,"BEGINS 3.5 MILES SOUTH OF I-469, 9.9 MILES NORTH OF US 224 W, BETWEEN HOAGLAND RD AND MINNICH RD (N COUNRTY RD 300 W), 5.5 MILES SOUTH OF FORT WAYNE, IN"
18,Indiana,2009,57,HAMILTON,6,Rural Minor Arterial,37,4,State,,,,2,7.16,"800 FT N. OF C/L SR-238 -- MP 7.16 -- NE OF INDIANAPOLIS, IN."
18,Indiana,3002,7,BENTON,2,Rural Principal Arterial - Other,41,3,U.S.,,,,2,199.4,"BEGINS 9.4 MILES NORTH OS SR 26, 4.3 MILES SOUTH OF US 52 EAST, BETWEEN SR 18 AND W COUNTY RD 300 S, 31.9 MILES WEST OF LAFAYETTE, IN"
18,Indiana,3003,99,MARSHALL,2,Rural Principal Arterial - Other,31,3,U.S.,,,,2,219.14,"BEGINS 6.3 MILES SOUTH OF US 30, 1.5 MILES NORTH OF SR 10, BETWEEN MARSHALL ST AND 14TH RD, 30.8 MILES SOUTH OF SOUTH BEND, IN"
18,Indiana,3030,35,DELAWARE,7,Rural Major Collector,332,4,State,,,,2,0.7,".3 MILE WEST OF CR 820W -- .2 MILE E. OF CR 850W -- E. OF US-35 -- NE OF ANDERSON, IN. -- E. OF MUNCIE, IN."
18,Indiana,3031,129,POSEY,6,Rural Minor Arterial,62,4,State,,,,2,10.83,"BEGINS 3.4 MILES EAST OF SR 69, BETWEEN COUNTY RD 69 (LAMONT RD) AND GUN CLUB RD, 11.6 MILES WEST OF EVANSVILLE, IN"
18,Indiana,4021,57,HAMILTON,14,Urban Other Principal Arterial,31,3,U.S.,,,,2,125.4,"S OF ST-131 & US-31 -- 2.0 MI N OF I-465 -- N OF INDIANAPOLIS, IN. -- 0.6 MI S. OF MP126"
18,Indiana,4042,129,POSEY,6,Rural Minor Arterial,62,4,State,,,,2,16.33,"BEGINS 16.1 MILES WEST OF I-69, 8.9 MILES EAST OF SR 69 NORTH, BETWEEN FORD RD AND ST PHILLIPS RD, 6.0 MILES WEST OF EVANSVILLE, IN"
18,Indiana,5022,97,MARION,11,Urban Principal Arterial - Interstate,65,2,Interstate,,,,3,101.09,"BEGINS 4.9 MILES SOUTH OF I-465, BETWEEN EMERSON AVE AND COUNTY LIND RD, 101 MILES NORTH OF LOUISVILLE, IN, ON THE SOUTHERN BOARDER OF INDIANAPOLIS, IN"
18,Indiana,5043,163,VANDERBURGH,2,Rural Principal Arterial - Other,66,4,State,,,,2,18.11,"BEGINS 7.6 MILES EAST OF US 41, I.6 MILES WEST OF SR 65, BETWEEN UNIVERSITY PKWY AND SR 65, 5.0 MILES EAST OF EVANSVILLE, IN"
18,Indiana,5518,157,TIPPECANOE,1,Rural Principal Arterial - Interstate,65,2,Interstate,,,,2,176.6,"N. OF THE WABASH RIVER -- 2 MI S. OF ST-43 -- N. OF LAFAYETTE, IN. -- FOWLER, IN."
18,Indiana,5528,91,LA PORTE,6,Rural Minor Arterial,2,4,State,,,,2,64.05,"BEGINS 3.9 MILES (ENDS 1.6) SOUTHWEST OF US 20, 4.4 MILES (ENDS 6.7 MILES) NORTHEAST OF US 35, BETWEEN N FAIL RD AND N COUNTY RD 350 E, 21.6 MILES WEST OF SOUTH BEND, IN"
18,Indiana,5538,91,LA PORTE,6,Rural Minor Arterial,2,4,State,,,,2,66.51,"BEGINS 3.9 MILES (ENDS 1.6) SOUTHWEST OF US 20, 4.4 MILES (ENDS 6.7 MILES) NORTHEAST OF US 35, BETWEEN N FAIL RD AND N COUNTY RD 350 E, 21.6 MILES WEST OF SOUTH BEND, IN"
18,Indiana,9020,53,GRANT,1,Rural Principal Arterial - Interstate,69,2,Interstate,,,,2,66.47,"N. OF ST-18 -- E. OF MARION, IN."
18,Indiana,A410,129,POSEY,6,Rural Minor Arterial,62,4,State,,,,2,10.83,"BEGINS 3.4 MILES EAST OF SR 69, BETWEEN COUNTY RD 69 (LAMONT RD) AND GUN CLUB RD, 11.6 MILES WEST OF EVANSVILLE, IN"
18,Indiana,A430,129,POSEY,6,Rural Minor Arterial,62,4,State,,,,2,10.83,"BEGINS 3.4 MILES EAST OF SR 69, BETWEEN COUNTY RD 69 (LAMONT RD) AND GUN CLUB RD, 11.6 MILES WEST OF EVANSVILLE, IN"
19,Iowa,0101,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0102,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0103,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0104,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0105,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0106,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0107,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0108,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0109,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0110,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0111,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0112,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0159,111,LEE,2,Rural Principal Arterial - Other,61,3,U.S.,,,,2,29.8,"SOUTH OF WEVER, IA"
19,Iowa,0213,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0214,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0215,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0216,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0217,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0218,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0219,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0220,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0221,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0222,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0223,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0224,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0259,153,POLK,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,80.09,"BEGINS 3.96 (ENDS 1.76) MILES SOUTH OF I-80 AND BEGINS 2.83 (ENDS 0.63) MILES NORTH OF SR 163, BETWEEN 8TH ST SW (US 6) AND SR 163, 152 MILES WEST OF DAVENPORT, IA, ON EASTERN EDGE OF DES MOINES, IA"
19,Iowa,0601,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0602,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0603,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0604,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0605,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0606,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0607,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0608,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0659,153,POLK,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,98.82,"BEGINS 15.0 (ENDS 7.5) MILES NORTH OF I-80, BEGINS 13.0 (ENDS 17.0) MILES SOUTH OF US 30, BETWEEN SR 210 AND NE 36TH ST (EXIT 96), 12.65 MILES NORTH OF DES MOINES, IA"
19,Iowa,0701,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0702,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0703,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0704,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0705,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0706,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0707,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0708,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0709,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,0759,79,HAMILTON,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,134.14,"SPECIFIC LOCATION;MP 134.14 (STA 422+12-762.50) -- 20 MI N. OF AMES, IA."
19,Iowa,3006,45,CLINTON,2,Rural Principal Arterial - Other,30,3,U.S.,,,,2,317.33,"BEGINS 19.7 MILES NORTH OF I-80, 5.0 MILES EAST OF US 61, BETWEEN 312TH AVE AND 330TH AVE, 18.1 MILES NORTH OF DAVENPORT, IA"
19,Iowa,3009,113,LINN,11,Urban Principal Arterial - Interstate,380,2,Interstate,,,,3,18.89,"BEGINS 2.5 MILES NORTH OF US 30, 46.1 MILES SOUTH OF US 20, BETWEEN US BUSINESS 151 AND 16TH AVE SW, 21.0 MILES NORTH OF IOWA CITY, IA "
19,Iowa,3028,103,JOHNSON,2,Rural Principal Arterial - Other,218,3,U.S.,,,,2,95.23,"1.55 MI N. OF CO.RD F46 -- 1.8 MI S. OF I-80 -- 4.2 MI N OF ST-1 -- S. OF IOWA CITY, IA."
19,Iowa,3033,103,JOHNSON,2,Rural Principal Arterial - Other,218,3,U.S.,,,,2,86.35,"BEGINS 10.7 MILES SOUTH OF I-80, 5.1 MILES SOUTH OF SR 1, 5.4 MILES NORHT OF SR 22, BETWEEN 500TH ST SW AND POWESHIEK ST SE, 22.8 MILES SOUTH OF CEDAR RAPIDS, IA."
19,Iowa,3055,79,HAMILTON,2,Rural Principal Arterial - Other,20,3,U.S.,,,,2,152.04,"BEGINS 0.98 MILES WEST OF I-35, 2.65 MILES EAST OF US 69, BETWEEN TOLLMAN AVE AND I-35, 56.2 MILES NORTH OF DES MOINES, IA, 10.35 MILES EAST OF WEBSTER CITY, IA"
19,Iowa,5042,197,WRIGHT,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,152.2,"2.75 MI S. OF IOWA R. -- .75 MI N. OF CR-75 -- 15 MI NE OF WEBSTER CITY, IA."
19,Iowa,5046,69,FRANKLIN,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,155.4,"9.6 MI S OF HWY-3 -- 13.5 MI N OF US-20 -- .42 MI N OF IOWA R. -- 17.5 MI NE OF WEBSTER CITY, IA."
19,Iowa,6150,161,SAC,7,Rural Major Collector,196,4,State,,,,1,2.3,"BEGINS 7.7 MILES SOUTH OF US 20, 2.3 MILES NORTH OF US 71 WEST, BETWEEN 310TH ST AND 300TH ST, 77.6 MILES EAST OF SIOUX CITY, 46.7 MILES WEST OF FORT DODGE, IA"
19,Iowa,9116,195,WORTH,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,216.84,"2 MILES S. OF THE MN BORDER -- 2 MILES N. OF IA-105 -- N. OF CLEAR LAKE, IA."
19,Iowa,9126,163,SCOTT,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,303.38,"3.2 MI W. OF US-67 -- 1.6 MI E. OF I-74 -- N. OF BETTENDORF, IA."
19,Iowa,A310,161,SAC,7,Rural Major Collector,196,4,State,,,,1,2.3,"BEGINS 7.7 MILES SOUTH OF US 20, 2.3 MILES NORTH OF US 71 WEST, BETWEEN 310TH ST AND 300TH ST, 77.6 MILES EAST OF SIOUX CITY, 46.7 MILES WEST OF FORT DODGE, IA"
19,Iowa,A320,161,SAC,7,Rural Major Collector,196,4,State,,,,1,2.3,"BEGINS 7.7 MILES SOUTH OF US 20, 2.3 MILES NORTH OF US 71 WEST, BETWEEN 310TH ST AND 300TH ST, 77.6 MILES EAST OF SIOUX CITY, 46.7 MILES WEST OF FORT DODGE, IA"
19,Iowa,A330,161,SAC,7,Rural Major Collector,196,4,State,,,,1,2.3,"BEGINS 7.7 MILES SOUTH OF US 20, 2.3 MILES NORTH OF US 71 WEST, BETWEEN 310TH ST AND 300TH ST, 77.6 MILES EAST OF SIOUX CITY, 46.7 MILES WEST OF FORT DODGE, IA"
19,Iowa,A340,161,SAC,7,Rural Major Collector,196,4,State,,,,1,2.3,"BEGINS 7.7 MILES SOUTH OF US 20, 2.3 MILES NORTH OF US 71 WEST, BETWEEN 310TH ST AND 300TH ST, 77.6 MILES EAST OF SIOUX CITY, 46.7 MILES WEST OF FORT DODGE, IA"
19,Iowa,A350,161,SAC,7,Rural Major Collector,196,4,State,,,,1,2.3,"BEGINS 7.7 MILES SOUTH OF US 20, 2.3 MILES NORTH OF US 71 WEST, BETWEEN 310TH ST AND 300TH ST, 77.6 MILES EAST OF SIOUX CITY, 46.7 MILES WEST OF FORT DODGE, IA"
19,Iowa,A410,79,HAMILTON,2,Rural Principal Arterial - Other,20,3,U.S.,,,,2,152.04,"BEGINS 0.98 MILES WEST OF I-35, 2.65 MILES EAST OF US 69, BETWEEN TOLLMAN AVE AND I-35, 56.2 MILES NORTH OF DES MOINES, IA, 10.35 MILES EAST OF WEBSTER CITY, IA"
19,Iowa,A430,79,HAMILTON,2,Rural Principal Arterial - Other,20,3,U.S.,,,,2,152.04,"BEGINS 0.98 MILES WEST OF I-35, 2.65 MILES EAST OF US 69, BETWEEN TOLLMAN AVE AND I-35, 56.2 MILES NORTH OF DES MOINES, IA, 10.35 MILES EAST OF WEBSTER CITY, IA"
19,Iowa,B410,113,LINN,11,Urban Principal Arterial - Interstate,380,2,Interstate,,,,3,18.89,"BEGINS 2.5 MILES NORTH OF US 30, 46.1 MILES SOUTH OF US 20, BETWEEN US BUSINESS 151 AND 16TH AVE SW, 21.0 MILES NORTH OF IOWA CITY, IA "
19,Iowa,B430,113,LINN,11,Urban Principal Arterial - Interstate,380,2,Interstate,,,,3,18.89,"BEGINS 2.5 MILES NORTH OF US 30, 46.1 MILES SOUTH OF US 20, BETWEEN US BUSINESS 151 AND 16TH AVE SW, 21.0 MILES NORTH OF IOWA CITY, IA "
20,Kansas,0101,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0102,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0103,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0104,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0105,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0106,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0107,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0108,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0109,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0110,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0111,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
20,Kansas,0112,97,KIOWA,2,Rural Principal Arterial - Other,54,3,U.S.,,,,1,114.94,"US 54 EAST BOUND, EAST OF GREENSBURG, KANSAS"
